age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,campaign [Binned] (equi-width),campaign [Binned](equi-depth),duration(min - max normalization),duration(z- score normalization),married(Binarization),divorced(Binarization),single(Binarization),unknown(Binarization),age_binned(Discretization)
46,entrepreneur,married,professional.course,unknown,no,no,telephone,jun,fri,243,7,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,Bin 6,Bin 6,0.063210791,-0.064424735,1,0,0,0,Mid-age
31,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,238,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.061888389,-0.082803097,1,0,0,0,Adult
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,mon,61,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.015075377,-0.733397109,1,0,0,0,Adult
35,entrepreneur,divorced,high.school,no,yes,no,telephone,jun,mon,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.019307062,-0.674586351,0,1,0,0,Adult
56,retired,married,basic.6y,no,unknown,unknown,telephone,jun,mon,356,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 4,Bin 5,0.093097064,0.350926244,1,0,0,0,Mid-age
39,services,married,high.school,no,yes,yes,telephone,jun,mon,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.038349643,-0.409937939,1,0,0,0,Adult
35,unemployed,divorced,high.school,unknown,yes,no,telephone,jun,mon,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.012430574,-0.770153833,0,1,0,0,Adult
25,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,mon,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.019307062,-0.674586351,1,0,0,0,Adult
54,technician,single,basic.9y,no,no,no,telephone,jun,mon,186,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.048135414,-0.273938061,0,0,1,0,Mid-age
31,admin.,single,university.degree,no,no,no,telephone,jun,mon,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.02644803,-0.575343197,0,0,1,0,Adult
41,technician,single,university.degree,unknown,yes,yes,telephone,jun,mon,378,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.098915631,0.431791037,0,0,1,0,Adult
32,technician,married,professional.course,no,yes,no,telephone,jun,mon,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.032531076,-0.490802732,1,0,0,0,Adult
40,technician,married,professional.course,no,no,no,telephone,jun,mon,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.030415234,-0.520208111,1,0,0,0,Adult
33,unemployed,single,high.school,no,yes,no,telephone,jun,mon,142,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.036498281,-0.435667646,0,0,1,0,Adult
36,technician,married,university.degree,no,yes,no,telephone,jun,mon,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.019571542,-0.670910679,1,0,0,0,Adult
30,services,married,university.degree,unknown,no,yes,telephone,jun,mon,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.021951865,-0.637829627,1,0,0,0,Adult
31,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,271,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.070616239,0.038494092,1,0,0,0,Adult
43,admin.,single,high.school,no,no,no,telephone,jun,mon,198,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.051309177,-0.229829992,0,0,1,0,Adult
49,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,mon,242,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.06294631,-0.068100408,1,0,0,0,Mid-age
45,admin.,married,high.school,no,no,no,telephone,jun,mon,290,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.075641365,0.108331867,1,0,0,0,Mid-age
29,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,559,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.146786564,1.097087739,0,0,1,0,Adult
35,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,134,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.034382439,-0.465073025,1,0,0,0,Adult
40,services,married,unknown,unknown,yes,no,telephone,jun,mon,99,26,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 22,Bin 6,0.025125628,-0.593721559,1,0,0,0,Adult
35,technician,single,high.school,no,no,no,telephone,jun,mon,94,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.023803227,-0.612099921,0,0,1,0,Adult
48,services,married,high.school,unknown,yes,no,telephone,jun,wed,327,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 7,Bin 6,0.085427136,0.244331745,1,0,0,0,Mid-age
28,admin.,married,university.degree,no,no,no,telephone,jun,wed,354,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 1,0.092568104,0.3435749,1,0,0,0,Adult
36,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,105,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 3,Bin 4,0.02671251,-0.571667524,1,0,0,0,Adult
35,services,single,high.school,unknown,no,yes,telephone,jun,wed,328,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 1,0.085691616,0.248007418,0,0,1,0,Adult
27,admin.,married,basic.9y,no,no,no,telephone,jun,wed,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 1,0.037291722,-0.424640629,1,0,0,0,Adult
37,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,199,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 1,0.051573658,-0.22615432,1,0,0,0,Adult
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,95,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 2,0.024067707,-0.608424248,1,0,0,0,Adult
60,technician,divorced,professional.course,unknown,no,no,telephone,jun,wed,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 1,0.01798466,-0.692964713,0,1,0,0,Mid-age
45,technician,married,university.degree,no,no,no,telephone,jun,wed,142,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 2,0.036498281,-0.435667646,1,0,0,0,Mid-age
49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,222,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 7,Bin 6,0.057656705,-0.141613855,1,0,0,0,Mid-age
38,admin.,single,university.degree,no,no,yes,telephone,jun,wed,90,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 7,Bin 6,0.022745305,-0.62680261,0,0,1,0,Adult
51,unemployed,married,high.school,unknown,yes,no,telephone,jun,wed,204,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 2,0.052896059,-0.207775958,1,0,0,0,Mid-age
47,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,81,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 2,Bin 3,0.020364983,-0.659883662,1,0,0,0,Mid-age
45,entrepreneur,married,basic.6y,no,no,no,telephone,jun,wed,215,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 1,Bin 2,0.055805343,-0.167343562,1,0,0,0,Mid-age
57,retired,single,high.school,no,no,no,telephone,jun,wed,904,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 3,Bin 4,0.238032267,2.365194712,0,0,1,0,Mid-age
28,admin.,single,university.degree,no,no,no,telephone,jun,wed,203,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 2,Bin 3,0.052631579,-0.211451631,0,0,1,0,Adult
37,admin.,married,university.degree,unknown,yes,no,telephone,jun,wed,83,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,Bin 8,Bin 6,0.020893943,-0.652532317,1,0,0,0,Adult
53,technician,married,unknown,no,yes,no,telephone,jun,thu,134,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 2,Bin 3,0.034382439,-0.465073025,1,0,0,0,Mid-age
43,technician,married,professional.course,no,no,no,telephone,jun,thu,112,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 2,0.028563872,-0.545937818,1,0,0,0,Adult
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,337,22,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 18,Bin 6,0.088071939,0.281088469,1,0,0,0,Adult
28,admin.,single,university.degree,no,no,no,telephone,jun,thu,151,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 2,0.038878604,-0.402586595,0,0,1,0,Adult
35,housemaid,single,unknown,no,yes,no,telephone,jun,thu,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 1,0.016397778,-0.715018747,0,0,1,0,Adult
47,technician,married,professional.course,no,no,no,telephone,jun,thu,223,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 1,0.057921185,-0.137938183,1,0,0,0,Mid-age
59,services,married,high.school,no,no,no,telephone,jun,thu,309,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 4,Bin 5,0.08066649,0.178169642,1,0,0,0,Mid-age
49,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 2,0.047870934,-0.277613733,1,0,0,0,Mid-age
58,services,married,basic.4y,no,no,no,telephone,jun,thu,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 1,Bin 1,0.018778101,-0.681937696,1,0,0,0,Mid-age
34,technician,married,professional.course,no,no,no,telephone,jun,thu,168,8,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,Bin 6,Bin 6,0.043374769,-0.340100164,1,0,0,0,Adult
41,admin.,divorced,high.school,no,no,no,telephone,jun,mon,686,11,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes,Bin 9,Bin 6,0.180375562,1.563898132,0,1,0,0,Adult
38,admin.,divorced,high.school,no,no,no,telephone,jun,mon,100,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 2,Bin 3,0.025390108,-0.590045886,0,1,0,0,Adult
40,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,55,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 2,0.013488495,-0.755451144,0,0,1,0,Adult
41,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,119,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 2,Bin 3,0.030415234,-0.520208111,1,0,0,0,Adult
52,services,married,university.degree,no,no,no,telephone,jun,mon,119,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.030415234,-0.520208111,1,0,0,0,Mid-age
36,technician,married,university.degree,no,no,no,telephone,jun,mon,1093,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes,Bin 1,Bin 1,0.288019043,3.059896793,1,0,0,0,Adult
28,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,mon,210,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 2,0.054482941,-0.185721924,1,0,0,0,Adult
41,unemployed,divorced,high.school,no,no,no,telephone,jun,mon,163,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 3,Bin 4,0.042052367,-0.358478526,0,1,0,0,Adult
30,technician,married,university.degree,no,unknown,unknown,telephone,jun,mon,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.01772018,-0.696640385,1,0,0,0,Adult
36,admin.,married,university.degree,no,yes,no,telephone,jun,mon,141,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.036233801,-0.439343318,1,0,0,0,Adult
41,technician,married,professional.course,no,no,no,telephone,jun,mon,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 2,0.061094948,-0.093830114,1,0,0,0,Adult
26,admin.,married,high.school,no,no,yes,telephone,jun,mon,1021,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.268976461,2.795248381,1,0,0,0,Adult
30,technician,divorced,professional.course,no,no,no,telephone,jun,mon,332,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 2,0.086749537,0.262710107,0,1,0,0,Adult
30,services,single,unknown,no,no,no,telephone,jun,mon,163,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.042052367,-0.358478526,0,0,1,0,Adult
35,admin.,divorced,high.school,no,no,yes,telephone,jun,mon,15,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 12,Bin 6,0.002909283,-0.902478039,0,1,0,0,Adult
42,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,298,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 3,Bin 4,0.077757207,0.137737246,1,0,0,0,Adult
55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,431,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,Bin 1,Bin 1,0.112933086,0.626601673,1,0,0,0,Mid-age
52,management,divorced,high.school,no,no,no,telephone,jun,tue,62,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.015339857,-0.729721437,0,1,0,0,Mid-age
31,services,married,high.school,no,no,no,telephone,jun,tue,37,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 5,Bin 5,0.00872785,-0.821613247,1,0,0,0,Adult
26,technician,single,professional.course,no,yes,no,telephone,jun,tue,160,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.041258926,-0.369505543,0,0,1,0,Adult
43,blue-collar,married,basic.9y,no,yes,no,telephone,jun,tue,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.032795557,-0.487127059,1,0,0,0,Adult
36,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.037291722,-0.424640629,0,0,1,0,Adult
39,unemployed,married,university.degree,no,no,no,telephone,jun,tue,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.033853478,-0.47242437,1,0,0,0,Adult
47,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,388,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 7,Bin 6,0.101560434,0.468547761,1,0,0,0,Mid-age
30,technician,single,university.degree,no,no,no,telephone,jun,tue,179,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.046284052,-0.299667768,0,0,1,0,Adult
33,unemployed,divorced,professional.course,no,yes,no,telephone,jun,tue,353,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.092303623,0.339899227,0,1,0,0,Adult
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,34,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.007934409,-0.832640264,1,0,0,0,Adult
56,housemaid,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 4,Bin 5,0.019307062,-0.674586351,0,1,0,0,Mid-age
28,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1848,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,Bin 1,Bin 1,0.487701666,5.835029444,1,0,0,0,Adult
27,housemaid,married,basic.9y,unknown,yes,no,telephone,jun,tue,614,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.161332981,1.29924972,1,0,0,0,Adult
57,management,married,university.degree,unknown,yes,no,telephone,jun,tue,412,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 6,Bin 6,0.107907961,0.556763898,1,0,0,0,Mid-age
50,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,tue,108,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 5,Bin 5,0.027505951,-0.560640507,0,1,0,0,Mid-age
41,admin.,divorced,high.school,no,yes,no,telephone,jun,tue,204,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.052896059,-0.207775958,0,1,0,0,Adult
40,technician,married,basic.9y,unknown,yes,no,telephone,jun,tue,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.043374769,-0.340100164,1,0,0,0,Adult
32,self-employed,married,basic.9y,no,yes,yes,telephone,jun,tue,408,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.10685004,0.542061208,1,0,0,0,Adult
39,blue-collar,married,high.school,no,yes,yes,telephone,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.081988892,0.196548004,1,0,0,0,Adult
39,unemployed,married,professional.course,unknown,no,no,telephone,jun,tue,320,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.083575774,0.218602039,1,0,0,0,Adult
55,technician,married,basic.9y,no,yes,no,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.047341973,-0.284965078,1,0,0,0,Mid-age
43,technician,married,professional.course,no,yes,no,telephone,jun,tue,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.009785771,-0.806910557,1,0,0,0,Adult
43,admin.,married,university.degree,no,yes,no,telephone,jun,tue,411,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 5,Bin 5,0.107643481,0.553088226,1,0,0,0,Adult
36,admin.,single,university.degree,no,no,no,telephone,jun,tue,70,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 8,Bin 6,0.0174557,-0.700316058,0,0,1,0,Adult
39,admin.,married,university.degree,no,no,no,telephone,jun,tue,979,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 7,Bin 6,0.257868289,2.640870141,1,0,0,0,Adult
52,unemployed,married,high.school,no,yes,no,telephone,jun,tue,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.061094948,-0.093830114,1,0,0,0,Mid-age
37,blue-collar,single,university.degree,no,no,no,telephone,jun,tue,229,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 6,Bin 6,0.059508067,-0.115884149,0,0,1,0,Adult
43,services,married,high.school,no,no,no,telephone,jun,wed,386,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 4,Bin 5,0.101031473,0.461196416,1,0,0,0,Adult
45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,262,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 7,Bin 6,0.068235916,0.00541304,1,0,0,0,Mid-age
31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,350,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 6,Bin 6,0.091510182,0.32887221,0,0,1,0,Adult
28,admin.,single,university.degree,no,no,no,telephone,jun,wed,156,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 2,Bin 3,0.040201005,-0.384208233,0,0,1,0,Adult
34,services,married,basic.9y,no,no,no,telephone,jun,wed,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 2,Bin 3,0.00872785,-0.821613247,1,0,0,0,Adult
41,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 1,0.031208675,-0.509181094,0,1,0,0,Adult
46,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 1,0.016662259,-0.711343075,1,0,0,0,Mid-age
41,services,married,basic.9y,no,yes,no,telephone,jun,wed,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 1,0.037820682,-0.417289284,1,0,0,0,Adult
39,technician,married,professional.course,unknown,no,no,telephone,jun,wed,401,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 1,0.104998678,0.516331502,1,0,0,0,Adult
29,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,609,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 1,0.160010579,1.280871358,0,0,1,0,Adult
52,blue-collar,divorced,high.school,no,no,no,telephone,jun,wed,18,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 4,Bin 5,0.003702724,-0.891451022,0,1,0,0,Mid-age
31,services,married,high.school,unknown,yes,yes,telephone,jun,wed,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 2,0.037556202,-0.420964957,1,0,0,0,Adult
28,technician,single,professional.course,no,yes,no,telephone,jun,wed,1195,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 1,Bin 2,0.314996033,3.434815376,0,0,1,0,Adult
36,admin.,single,university.degree,no,no,no,telephone,jun,wed,305,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 5,Bin 5,0.079608569,0.163466953,0,0,1,0,Adult
46,admin.,married,basic.9y,unknown,yes,no,telephone,jun,wed,16,14,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 12,Bin 6,0.003173764,-0.898802367,1,0,0,0,Mid-age
41,admin.,single,high.school,unknown,yes,no,telephone,jun,wed,90,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,Bin 3,Bin 4,0.022745305,-0.62680261,0,0,1,0,Adult
49,services,married,high.school,unknown,no,no,telephone,jun,thu,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.024596668,-0.601072903,1,0,0,0,Mid-age
30,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,348,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.090981222,0.321520865,1,0,0,0,Adult
35,blue-collar,married,unknown,no,no,no,telephone,jun,thu,71,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.01772018,-0.696640385,1,0,0,0,Adult
47,admin.,divorced,high.school,no,yes,no,telephone,jun,thu,1224,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,Bin 1,Bin 1,0.322665961,3.541409875,0,1,0,0,Mid-age
47,admin.,married,professional.course,no,no,no,telephone,jun,thu,252,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.065591113,-0.031343684,1,0,0,0,Mid-age
51,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.039143084,-0.398910922,1,0,0,0,Mid-age
41,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,142,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.036498281,-0.435667646,1,0,0,0,Adult
38,technician,single,professional.course,no,no,no,telephone,jun,thu,574,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.150753769,1.152222824,0,0,1,0,Adult
40,services,married,unknown,unknown,no,no,telephone,jun,thu,44,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 5,Bin 5,0.010579212,-0.79588354,1,0,0,0,Adult
35,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,196,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.050780217,-0.237181337,1,0,0,0,Adult
31,admin.,married,high.school,no,no,no,telephone,jun,thu,952,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes,Bin 3,Bin 4,0.250727321,2.541626986,1,0,0,0,Adult
58,technician,married,high.school,unknown,no,no,telephone,jun,thu,525,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.137794234,0.972114878,1,0,0,0,Mid-age
25,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,74,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.018513621,-0.685613368,0,0,1,0,Adult
28,blue-collar,single,high.school,no,no,no,telephone,jun,thu,1017,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.26791854,2.780545691,0,0,1,0,Adult
46,services,married,high.school,no,no,yes,telephone,jun,thu,153,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 1,0.039407564,-0.39523525,1,0,0,0,Mid-age
26,blue-collar,single,basic.9y,no,yes,no,telephone,jun,thu,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 2,Bin 3,0.047606453,-0.281289406,0,0,1,0,Adult
29,admin.,single,high.school,no,yes,yes,telephone,jun,thu,15,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 8,Bin 6,0.002909283,-0.902478039,0,0,1,0,Adult
39,technician,married,professional.course,no,yes,no,telephone,jun,thu,233,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 1,Bin 2,0.060565988,-0.101181459,1,0,0,0,Adult
25,blue-collar,single,basic.9y,no,yes,yes,telephone,jun,thu,112,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,Bin 3,Bin 4,0.028563872,-0.545937818,0,0,1,0,Adult
